UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment,PCA1,PCA2
U01400,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U01401,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U01402,4,383.34,4,3.95,0,2,3,Career Focused Learners,0.4780777849288036,0.8666739106346141
U01403,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U01404,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U01405,12,1034.41,9,2.874166666666667,3,0,1,Premium Power Learners,3.399785901090714,-0.2277991594060028
U01406,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U01407,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U01408,2,0.0,2,3.1,9,1,0,Inactive Learners,-0.6539530142523449,-0.038779531836109396
U01409,4,591.3199999999999,3,3.025,6,2,3,Career Focused Learners,0.5134692399085066,-0.11294515523906686
U01410,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U01411,15,1440.09,9,3.5106666666666664,4,0,1,Premium Power Learners,4.264983711485716,0.44678969768921695
U01412,3,58.1,3,4.243333333333333,6,0,2,Beginner Learners,-0.2504333660451007,1.17109390601364
U01413,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U01414,16,1200.1,11,3.05875,2,0,1,Premium Power Learners,4.560224421264222,-0.015451444820461502
U01415,3,1086.14,3,2.393333333333333,0,2,3,Career Focused Learners,0.9552621963494728,-0.7846104520202011
U01416,2,326.02,2,3.815,1,1,3,Career Focused Learners,-0.28750759428015465,0.7109996177225258
U01417,2,346.71,1,2.955,10,0,0,Inactive Learners,-0.46844587547663064,-0.19863608923016177
U01418,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U01419,2,327.99,2,1.395,9,1,0,Inactive Learners,-0.25565419392942823,-1.8359970255096212
U01420,3,339.69,3,2.773333333333333,1,1,3,Career Focused Learners,0.09159485512566745,-0.378403239198602
U01421,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01422,2,490.9,2,4.324999999999999,0,1,3,Career Focused Learners,-0.10399729733132136,1.2463753346655706
U01423,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U01424,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U01425,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U01426,1,89.59,1,2.68,0,2,3,Career Focused Learners,-0.8963529355754903,-0.48860573120585016
U01427,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U01428,1,0.0,1,4.79,8,0,4,Quality Seekers,-1.0252502602179285,1.7328606403619518
U01429,15,829.17,10,3.6806666666666654,4,1,1,Premium Power Learners,3.7751156196038234,0.6351766921771563
U01430,13,1296.6799999999998,10,3.455384615384616,2,0,1,Premium Power Learners,4.04513855204959,0.3887495889725364
U01431,2,0.0,2,4.0200000000000005,2,2,3,Career Focused Learners,-0.6652007008866764,0.9294938947954255
U01432,12,2266.34,8,3.285,0,2,1,Premium Power Learners,4.597216918450958,0.18990932519302625
U01433,2,89.59,1,3.16,0,1,3,Career Focused Learners,-0.7668482254087565,0.019279611639624387
U01434,2,90.37,2,3.285,0,0,2,Beginner Learners,-0.5522161462563925,0.15516875767612565
U01435,13,1478.66,10,2.9015384615384616,0,2,1,Premium Power Learners,4.261334000235433,-0.19568563715711798
U01436,2,0.0,2,2.8,1,0,2,Beginner Learners,-0.6502852903498454,-0.3545208666072623
U01437,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01438,4,37.89,3,2.3200000000000003,11,1,0,Inactive Learners,-0.11480396692222858,-0.8502899562750939
U01439,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U01440,2,394.26,1,2.64,2,2,3,Career Focused Learners,-0.4098737859905081,-0.5305637838960118
U01441,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U01442,3,559.0999999999999,3,2.33,4,0,2,Beginner Learners,0.34951399147447554,-0.8468412259535871
U01443,2,0.0,2,3.125,0,0,2,Beginner Learners,-0.6542586579108864,-0.012467753938513437
U01444,2,436.3,2,1.955,0,0,2,Beginner Learners,-0.13785646303600285,-1.2475227156768973
U01445,12,1584.32,9,2.795833333333333,11,1,1,Premium Power Learners,4.033585094028991,-0.3148605072178993
U01446,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U01447,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U01448,1,0.0,1,3.6,3,2,3,Career Focused Learners,-1.0107016220713474,0.48042001243637966
U01449,2,0.0,2,3.99,5,1,4,Quality Seekers,-0.6648339284964264,0.8979197613183101
U01450,11,1039.63,8,3.4645454545454544,0,2,1,Premium Power Learners,3.0479395693721476,0.38647761452412527
U01451,11,906.41,7,3.328181818181818,0,1,1,Premium Power Learners,2.6810332433360795,0.2397407121477659
U01452,2,155.57,2,1.935,3,0,2,Beginner Learners,-0.46067862621081135,-1.2662147548672538
U01453,2,0.0,2,3.1750000000000003,2,1,3,Career Focused Learners,-0.6548699452279697,0.04015580185667894
U01454,2,0.0,2,2.26,2,0,2,Beginner Learners,-0.6436833873253465,-0.922855269195337
U01455,14,994.88,11,3.097857142857144,0,0,1,Premium Power Learners,4.052831098086875,0.02203257959631853
U01456,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01457,1,394.26,1,1.35,2,2,3,Career Focused Learners,-0.5294756416204935,-1.8909507306235984
U01458,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U01459,1,0.0,1,1.28,9,1,0,Inactive Learners,-0.9823378905586853,-1.961312976460534
U01460,13,1634.62,10,3.0584615384615383,2,0,1,Premium Power Learners,4.438895707659128,-0.031838279239631714
U01461,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U01462,1,212.39,1,3.15,5,0,2,Beginner Learners,-0.7607796616156403,0.005024500848893047
U01463,13,1219.22,7,3.256153846153846,6,1,1,Premium Power Learners,3.3126446144117825,0.16670499692299295
U01464,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U01465,2,394.26,2,3.04,2,2,3,Career Focused Learners,-0.19950141828973658,-0.10523853106667345
U01466,2,0.0,2,3.8,1,0,2,Beginner Learners,-0.6625110366915101,0.6979502492965797
U01467,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U01468,2,299.57,2,3.06,2,0,2,Beginner Learners,-0.3087160602049375,-0.08339396534260557
U01469,2,0.0,2,3.585,2,0,2,Beginner Learners,-0.6598825012280521,0.47166895937725384
U01470,2,415.51,2,3.52,0,2,3,Career Focused Learners,-0.1809150801718937,0.3997691612534384
U01471,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U01472,12,1086.16,8,3.0775,2,0,1,Premium Power Learners,3.241591711295977,-0.018568067592288955
U01473,15,2381.73,9,2.89,0,1,1,Premium Power Learners,5.3562198379934545,-0.2143513056731959
U01474,2,0.0,1,2.435,11,0,0,Inactive Learners,-0.8610855591725753,-0.743009630379966
U01475,15,1295.42,9,2.888,0,0,1,Premium Power Learners,4.106108703376372,-0.20733414173368583
U01476,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U01477,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U01478,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U01479,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01480,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U01481,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U01482,2,490.9,2,3.375,0,1,3,Career Focused Learners,-0.0923828383067399,0.24652777455692126
U01483,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U01484,1,0.0,1,1.28,9,1,0,Inactive Learners,-0.9823378905586853,-1.961312976460534
U01485,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01486,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U01487,2,0.0,2,3.09,4,0,2,Beginner Learners,-0.6538307567889282,-0.04930424299514806
U01488,12,599.76,7,2.9325,3,2,1,Premium Power Learners,2.468348163671026,-0.17142872338147097
U01489,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U01490,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U01491,3,0.0,2,4.6066666666666665,5,2,4,Quality Seekers,-0.5370000703297202,1.5496428233373094
U01492,4,837.6099999999999,4,3.645,0,1,3,Career Focused Learners,1.0045847512709611,0.5418555640896288
U01493,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U01494,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U01495,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U01496,13,1683.07,9,3.2684615384615388,1,0,1,Premium Power Learners,4.276822342394941,0.1844369978770644
U01497,13,837.6099999999999,9,3.14,5,1,1,Premium Power Learners,3.305429700057284,0.056334547801869896
U01498,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U01499,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U01500,13,1002.27,9,3.012307692307693,0,0,1,Premium Power Learners,3.496483083371072,-0.07944062252217338
U01501,1,119.04,1,2.75,6,2,3,Career Focused Learners,-0.8633174056849953,-0.4151800545320833
U01502,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U01503,1,276.37,1,2.72,4,0,2,Beginner Learners,-0.6818938154778704,-0.4480753403174101
U01504,1,472.28,1,4.74,9,1,4,Quality Seekers,-0.4811347847704588,1.6762711924157256
U01505,3,0.0,3,4.23,2,1,3,Career Focused Learners,-0.3171323729702558,1.1575488428146645
U01506,15,1160.56,9,3.232,0,0,1,Premium Power Learners,3.9467049124532863,0.15584838638617424
U01507,3,353.43,3,2.736666666666667,1,1,3,Career Focused Learners,0.10785525145678536,-0.41710922612906853
U01508,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U01509,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U01510,2,0.0,2,2.075,3,1,3,Career Focused Learners,-0.6414216242521384,-1.1175624256375474
U01511,13,957.89,6,3.202307692307692,4,1,1,Premium Power Learners,2.797299278757911,0.10789114370854815
U01512,12,1597.86,8,2.6366666666666667,2,0,1,Premium Power Learners,3.8358503162014146,-0.4868293328479059
U01513,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U01514,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U01515,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U01516,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U01517,14,1184.67,10,2.825,0,0,1,Premium Power Learners,4.059316399830884,-0.27107221821494587
U01518,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U01519,2,0.0,2,2.8150000000000004,4,0,2,Beginner Learners,-0.6504686765449704,-0.33873379986870406
U01520,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U01521,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U01522,14,461.27,8,2.8892857142857147,5,0,1,Premium Power Learners,2.7955097219006317,-0.2060123434335203
U01523,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U01524,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U01525,2,347.48999999999995,2,2.56,7,0,0,Inactive Learners,-0.247456408226601,-0.6100319234636584
U01526,12,1765.17,9,3.315,10,1,1,Premium Power Learners,4.235361745208059,0.2300287562223289
U01527,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U01528,14,2194.62,10,3.25,1,1,1,Premium Power Learners,5.216380250136489,0.16774712017576743
U01529,3,0.0,3,3.616666666666667,2,0,2,Beginner Learners,-0.3096339152140348,0.5120332250603079
U01530,15,544.11,8,2.9426666666666668,7,0,1,Premium Power Learners,3.0255632058158426,-0.14782686071842088
U01531,14,623.0799999999999,8,3.446428571428572,4,1,1,Premium Power Learners,2.974910677867704,0.379005648784065
U01532,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U01533,3,111.18,3,3.9066666666666654,4,1,4,Quality Seekers,-0.1852324102879605,0.816316233254973
U01534,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U01535,4,944.3,3,3.1025,0,2,3,Career Focused Learners,0.918734390298932,-0.03434273415092925
U01536,12,1758.18,8,3.2183333333333337,0,0,1,Premium Power Learners,4.0132367445254875,0.12401177257070885
U01537,3,887.79,3,3.623333333333333,0,2,3,Career Focused Learners,0.711961515484691,0.5115946314252326
U01538,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U01539,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U01540,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U01541,4,684.17,4,2.02,3,0,2,Beginner Learners,0.8478714192050594,-1.1671215125689813
U01542,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U01543,16,1848.28,10,3.141875,6,2,1,Premium Power Learners,5.089877023406543,0.06225542729912722
U01544,1,119.04,1,2.75,6,2,3,Career Focused Learners,-0.8633174056849953,-0.4151800545320833
U01545,1,0.0,1,2.2,11,1,0,Inactive Learners,-0.9935855771930168,-0.9930395498289991
U01546,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U01547,2,0.0,2,1.665,4,0,0,Inactive Learners,-0.636409068252056,-1.5490755831581227
U01548,1,0.0,1,2.88,9,1,0,Inactive Learners,-1.0018990847053488,-0.2773591910143868
U01549,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U01550,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U01551,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U01552,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U01553,15,631.0,10,2.920666666666667,3,0,1,Premium Power Learners,3.5563513196222547,-0.1630372565458879
U01554,4,0.0,4,3.46,2,1,3,Career Focused Learners,0.0429171863609962,0.35418209724813743
U01555,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U01556,2,0.0,2,4.445,6,0,4,Quality Seekers,-0.6703966430818838,1.3767941190545585
U01557,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U01558,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U01559,1,89.59,1,2.68,0,2,3,Career Focused Learners,-0.8963529355754903,-0.48860573120585016
U01560,1,0.0,1,3.6,3,2,3,Career Focused Learners,-1.0107016220713474,0.48042001243637966
U01561,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U01562,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U01563,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U01564,1,346.71,1,1.23,10,0,0,Inactive Learners,-0.5827295314479918,-2.01684797137592
U01565,1,212.39,1,3.15,5,0,2,Beginner Learners,-0.7607796616156403,0.005024500848893047
U01566,1,0.0,1,3.64,0,1,3,Career Focused Learners,-1.011190651925014,0.5225188570725334
U01567,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U01568,3,415.51,3,3.07,0,2,3,Career Focused Learners,0.17522224033002562,-0.06680682722385875
U01569,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U01570,2,326.02,2,3.415,1,1,3,Career Focused Learners,-0.2826172957434888,0.2900111713609892
U01571,2,0.0,2,1.985,2,0,2,Beginner Learners,-0.6403213070813887,-1.212284826068893
U01572,1,53.86,1,2.47,6,1,0,Inactive Learners,-0.9349039430088519,-0.7093246288586145
U01573,2,487.92,2,3.545,1,0,2,Beginner Learners,-0.09789062672168351,0.4254728883111589
U01574,1,346.71,1,1.23,10,0,0,Inactive Learners,-0.5827295314479918,-2.01684797137592
U01575,13,1289.19,7,3.339230769230769,2,1,1,Premium Power Learners,3.3921510595851903,0.253553497510827
U01576,2,0.0,2,2.605,2,1,3,Career Focused Learners,-0.6479012698132208,-0.5597527342085113
U01577,1,0.0,1,1.52,4,0,0,Inactive Learners,-0.9852720696806848,-1.7087199086436118
U01578,15,1408.0,10,2.884666666666667,0,2,1,Premium Power Learners,4.450970226403552,-0.20745094400171932
U01579,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U01580,2,394.26,2,1.54,2,2,3,Career Focused Learners,-0.18116279877723954,-1.6839452049224364
U01581,2,215.23,2,2.595,5,0,2,Beginner Learners,-0.40009033950466344,-0.5720848032223541
U01582,1,0.0,1,4.11,8,2,4,Quality Seekers,-1.0169367527055966,1.0171802815473394
U01583,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U01584,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U01585,11,891.67,6,3.441818181818182,6,1,1,Premium Power Learners,2.4474183595358205,0.35512667280332005
U01586,14,1193.63,9,3.0142857142857147,7,1,1,Premium Power Learners,3.852050825259882,-0.07626651784220763
U01587,2,37.89,2,2.615,2,0,2,Beginner Learners,-0.6044193651519226,-0.5495461979745229
U01588,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U01589,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U01590,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U01591,2,0.0,2,3.01,0,0,2,Beginner Learners,-0.652852697081595,-0.13350193226745546
U01592,4,0.0,4,2.295,2,1,3,Career Focused Learners,0.057160180849035576,-0.8719467527798386
U01593,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U01594,1,37.89,1,1.3,11,0,0,Inactive Learners,-0.9389782433608038,-1.9405817290675071
U01595,2,592.85,2,3.5,0,0,2,Beginner Learners,0.023413945475365537,0.3772305560056071
U01596,2,0.0,2,2.39,3,1,3,Career Focused Learners,-0.6452727343497628,-0.7860340241278373
U01597,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U01598,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U01599,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U01600,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U01601,2,346.71,2,2.87,4,0,2,Beginner Learners,-0.2521440208001517,-0.28375932761418676
U01602,13,871.4,10,3.276153846153846,0,1,1,Premium Power Learners,3.5579136281466326,0.20368559880364426
U01603,2,89.59,2,2.135,0,0,2,Beginner Learners,-0.5390541691711128,-1.0551664756940125
U01604,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U01605,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U01606,1,346.71,1,1.23,10,0,0,Inactive Learners,-0.5827295314479918,-2.01684797137592
U01607,1,89.59,1,2.68,0,2,3,Career Focused Learners,-0.8963529355754903,-0.48860573120585016
U01608,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U01609,1,0.0,1,2.2,11,1,0,Inactive Learners,-0.9935855771930168,-0.9930395498289991
U01610,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U01611,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U01612,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U01613,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U01614,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U01615,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U01616,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U01617,1,0.0,1,1.28,9,1,0,Inactive Learners,-0.9823378905586853,-1.961312976460534
U01618,13,898.9499999999999,8,3.129230769230769,8,0,1,Premium Power Learners,3.160889334519309,0.040148344638863256
U01619,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U01620,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U01621,2,0.0,2,1.905,1,0,2,Beginner Learners,-0.6393432473740555,-1.2964825153412005
U01622,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U01623,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U01624,4,809.56,4,3.265,0,0,2,Beginner Learners,0.9769503356831627,0.1421520852202955
U01625,3,394.26,3,3.2099999999999995,2,2,3,Career Focused Learners,0.14905593948035062,0.08071757231641108
U01626,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01627,13,732.86,9,2.856923076923077,2,1,1,Premium Power Learners,3.1883432587656277,-0.24071611674548057
U01628,14,1576.41,7,2.5435714285714286,1,0,1,Premium Power Learners,3.867787087342059,-0.5835676512356613
U01629,1,53.86,1,2.47,6,1,0,Inactive Learners,-0.9349039430088519,-0.7093246288586145
U01630,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U01631,2,394.26,2,1.435,2,0,2,Beginner Learners,-0.17987909541136476,-1.7944546720923398
U01632,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U01633,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U01634,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U01635,14,743.14,9,2.9021428571428567,1,0,1,Premium Power Learners,3.3349938006066964,-0.1905107215621964
U01636,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U01637,13,1567.34,9,3.713846153846154,5,1,1,Premium Power Learners,4.138194029653076,0.6541632643172306
U01638,1,0.0,1,2.2,11,1,0,Inactive Learners,-0.9935855771930168,-0.9930395498289991
U01639,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U01640,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U01641,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U01642,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U01643,1,89.59,1,2.68,0,2,3,Career Focused Learners,-0.8963529355754903,-0.48860573120585016
U01644,3,487.92,2,3.526666666666667,1,0,2,Beginner Learners,0.03770658037197978,0.4088767917312191
U01645,3,0.78,3,3.333333333333333,1,0,2,Beginner Learners,-0.30527232254292846,0.21382652563493806
U01646,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U01647,13,1297.69,9,3.5084615384615385,2,1,1,Premium Power Learners,3.8303892981469816,0.4402662296585107
U01648,4,118.46,3,2.4925,7,0,0,Inactive Learners,-0.02419220765446668,-0.6694152618540299
U01649,13,2151.13,8,2.853846153846154,0,2,1,Premium Power Learners,4.6052764318143975,-0.260200980516052
U01650,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U01651,1,212.39,1,3.15,5,0,2,Beginner Learners,-0.7607796616156403,0.005024500848893047
U01652,2,327.99,2,2.72,2,1,3,Career Focused Learners,-0.27185330783213396,-0.4414727969370304
U01653,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U01654,15,2711.54,9,3.111333333333333,1,0,1,Premium Power Learners,5.733062268431358,0.01582611044440504
U01655,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U01656,12,918.87,8,3.1283333333333334,2,0,1,Premium Power Learners,3.048451358004117,0.03633733720518087
U01657,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U01658,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U01659,3,540.38,2,3.1133333333333333,10,1,0,Inactive Learners,0.10313134161950209,-0.026585126900646565
U01660,2,95.21,1,3.02,11,0,0,Inactive Learners,-0.7586690729889917,-0.12811353759506305
U01661,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U01662,15,2154.37,10,3.306666666666666,6,0,1,Premium Power Learners,5.304740454322098,0.23042434991815502
U01663,2,0.0,2,3.0,8,1,0,Inactive Learners,-0.6527304396181783,-0.14402664342649368
U01664,2,415.51,2,3.065,0,2,3,Career Focused Learners,-0.17535236558643627,-0.07910519648280977
U01665,4,0.0,3,3.9575,3,1,3,Career Focused Learners,-0.17842778868141942,0.8734496709424974
U01666,14,589.19,9,2.785,4,0,1,Premium Power Learners,3.1592588768800716,-0.3125074258148402
U01667,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U01668,1,0.0,1,1.13,7,1,0,Inactive Learners,-0.9805040286074356,-2.1191836438461102
U01669,2,53.86,2,3.575,6,1,4,Quality Seekers,-0.5977776580682213,0.46069196789456296
U01670,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U01671,15,839.93,10,2.9560000000000004,6,1,1,Premium Power Learners,3.7963579178811457,-0.12760439844456778
U01672,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U01673,1,0.0,1,1.73,7,2,0,Inactive Learners,-0.9878394764124344,-1.487700974303805
U01674,14,1224.07,9,2.916428571428572,2,1,1,Premium Power Learners,3.888277835148737,-0.1795139489828152
